,Tenure,Income,Age,Children,MonthlyCharge,Bandwidth_GB_Year
6225,70.37667,15771.28,85,0,210.127,6179.8226
6226,42.94126,12166.43,21,0,255.1555,4345.808076
6227,67.13541,26295.5,64,2,225.1457,6684.346075
6228,66.86003,30011.53,36,1,235.1417,6572.882898
6229,65.33266,41169.83,50,1,172.4705,6192.141187
6230,53.5771,3345.65,44,3,137.4616,4751.270751
6231,45.16619,27737.13,76,2,212.6415,4680.021701
6232,66.81556,27392.87,55,0,147.4783,5683.351672
6233,63.18349,13638.46,49,2,184.9785,5651.568466
6234,63.78741,55285.5,88,3,149.9378,5939.401407
6235,55.20546,22788.17,26,0,262.6106,5267.957878
6236,65.69406,17580.86,58,3,94.97283,5933.23425
6237,46.1155,31468.83,23,3,194.9699,4380.489566
6238,62.50904,36394.84,83,0,112.4551,5009.242921
6239,55.66379,14392.29,80,2,139.9861,4909.784465
6240,67.09465,34337.25,65,0,169.9447,5758.811211
6241,49.35209,50305.65,48,6,139.983,4827.605046
6242,63.32675,14377.81,21,2,252.6378,5955.463381
6243,71.61196,17781.1,44,2,119.9568,6676.117614
6244,48.82198,50058.12,40,0,152.4555,4853.390396
6245,66.85047,6013.43,48,1,149.9621,5791.466648
6246,57.78133,69697.68,58,4,162.497,5649.03958
6247,48.16091,20797.96,78,3,139.9861,4332.356783
6248,61.93975,8103.04,65,4,172.4624,5534.772119
6249,52.40318,72212.97,66,1,230.1051,4866.033533
6250,50.47035,26118.87,88,3,212.6228,5185.798642
6251,64.49909,15279.99,45,3,149.9778,5645.047981
6252,56.12428,54172.57,55,3,137.4392,4866.05903
6253,51.98679,31397.21,18,1,162.4713,4723.305276
6254,51.4203,33016.71,73,0,159.983,4399.187338
6255,57.04917,38768.11,81,3,104.9629,4856.597445
6256,71.44432,38323.22,71,7,202.4433,6321.838223
6257,66.2885,98376.58,34,2,114.9728,5616.349749
6258,67.37641,21714.62,38,6,104.9643,6158.129487
6259,50.62647,16085.27,52,1,192.4404,4576.841874
6260,69.15975,66710.72,64,0,127.4421,6189.656421
6261,64.34541,12115.07,60,3,197.6288,5925.795152
6262,67.93831,51856.16,88,0,202.65,6515.886968
6263,47.56406,64898.67,74,2,207.4673,4364.095122
6264,55.70975,24939.72,46,0,182.497,4899.723365
6265,56.64842,51471.68,81,3,147.4564,5289.66919
6266,63.52047,120864.5,24,8,182.447,5789.828433
6267,66.88132,22856.17,41,0,172.4579,5927.204235
6268,51.95172,90643.01,76,2,139.9512,4888.502724
6269,63.73429,11160.15,56,2,232.6378,6334.652427
6270,59.55192,28502.49,34,4,129.9915,5800.854441
6271,66.97309,72149.15,19,3,127.4738,6269.834827
6272,54.67507,36311.55,33,0,162.4689,4770.483341
6273,49.64838,26041.24,33,1,192.4404,4558.993397
6274,49.21371,85403.93,56,3,152.4441,4808.350315
6275,68.59602,56932.4,53,0,159.9512,5770.359583
6276,51.42362,28826.4,80,7,104.9629,4522.06926
6277,69.50311,49512.78,39,0,184.9853,6201.748972
6278,59.51823,36867.42,57,1,139.9349,5583.509795
6279,66.67672,91141.47,28,2,137.4616,5846.298734
6280,59.00106,75507.18,57,1,240.1149,5367.063694
6281,70.03292,14664.53,82,3,169.9741,6044.796713
6282,44.61375,32364.17,77,2,169.9447,3939.000784
6283,68.22903,52982.0,75,4,144.9607,5699.245355
6284,64.80406,119415.5,59,2,162.4818,5821.56031
6285,45.28275,38365.83,19,3,207.6094,4357.22211
6286,69.83346,29877.9,74,1,174.9755,6166.889012
6287,64.29998,36514.64,82,1,232.6378,6217.92046
6288,58.86869,21043.89,40,6,152.5104,5686.767897
6289,59.33259,32666.7,84,6,112.4551,4930.400921
6290,60.63668,7234.69,78,0,229.9931,5444.798489
6291,68.60055,25575.05,32,0,182.4833,6003.332389
6292,65.2477,10715.15,28,2,152.4624,6279.052879
6293,49.22663,49081.31,77,1,277.6375,4674.111818
6294,71.20584,27770.71,30,3,207.6094,6492.293148
6295,67.57266,40076.2,34,1,159.9794,6280.164053
6296,66.66711,11182.43,38,0,222.6143,6466.569641
6297,55.76858,99873.57,31,2,187.6422,5150.603073
6298,61.64252,50268.03,68,2,277.6513,5879.612124
6299,70.25446,75687.95,19,8,164.9853,6988.657427
6300,54.7248,104558.0,79,4,139.9979,4756.821939
6301,60.59761,43527.2,71,0,149.9778,5147.770743
6302,63.00356,15818.64,45,0,129.9778,5843.648096
6303,46.8684,24482.09,21,2,127.4421,4647.988168
6304,68.17349,101771.0,28,1,112.4844,5838.7225
6305,53.18909,48607.71,29,3,220.1478,5095.592017
6306,66.21435,25532.76,55,0,129.995,5689.932511
6307,62.32241,7649.73,84,4,92.48802,5114.306191
6308,59.42279,22686.88,27,1,217.4702,5375.898345
6309,45.22375,50066.53,18,0,137.4392,4048.902387
6310,63.87447,26387.48,33,7,204.961,5901.372906
6311,60.72645,29774.74,76,3,187.6094,5849.257593
6312,42.68533,48976.94,82,6,104.9643,4073.021384
6313,41.0181,7956.61,44,8,129.9621,4316.919681
6314,48.25774,29957.55,20,0,114.9976,4227.212401
6315,59.48902,12319.63,64,1,92.48802,4859.191572
6316,44.65571,59737.6,41,1,174.9699,4553.786746
6317,65.08131,15037.87,84,0,114.9728,5291.934219
6319,66.65664,42113.14,82,3,105.011,5616.475997
6320,54.01597,31647.65,57,0,149.9483,4598.720266
6321,57.76658,31517.51,25,1,192.4404,5250.409842
6322,67.09561,65583.82,48,0,197.6288,6098.13029
6323,63.27315,70152.92,50,4,200.1323,6259.103852
6324,68.46135,37258.51,82,0,149.9776,5819.382147
6325,53.02286,67872.22,32,0,129.9915,5149.296023
6326,71.36043,12456.09,61,2,262.6106,6538.478003
6327,70.68154,42754.88,23,1,227.4754,6321.473272
6328,55.11933,41074.27,33,1,187.4847,5052.938652
6329,68.03514,28216.6,88,7,137.4698,6150.907768
6330,57.29968,31033.83,21,1,167.4564,5064.686588
6331,69.48178,52290.12,77,3,172.4624,6035.567594
6332,69.27984,22711.6,65,1,159.9512,5817.831567
6333,53.06256,17766.54,75,4,232.6228,5011.057255
6334,69.69884,84123.33,28,1,200.1185,6731.618169
6335,60.07014,85844.61,32,1,195.0062,5338.013529
6336,63.1308,99342.82,86,2,204.9496,5477.999845
6337,63.63312,13397.57,88,1,192.4567,5433.979472
6338,67.33827,21939.33,41,0,117.4872,6127.89199
6339,50.56908,28644.87,48,3,132.466,4926.848896
6340,45.95837,38158.54,57,4,159.965,4106.326096
6341,59.05725,97916.45,59,0,242.6106,5888.86414
6342,66.99471,78311.31,51,1,117.4392,6121.797944
6343,62.87291,53937.51,22,2,144.9607,5372.574608
6344,57.57488,7504.8,45,0,222.6362,5313.394028
6345,39.93768,48852.05,74,6,172.4579,3796.013665
6346,37.86885,41417.8,22,0,187.6094,4108.101249
6347,67.95345,14148.82,83,4,242.6106,6576.137248
6348,46.08155,50898.88,37,3,149.9913,4259.291587
6349,66.67669,32937.96,29,0,202.4433,5853.398686
6350,45.26675,105425.1,76,1,207.4811,4172.285397
6351,63.72195,25314.39,83,2,187.4847,5624.671786
6352,64.32344,33970.73,21,1,167.4564,5640.198172
6353,60.48709,6464.45,37,1,197.4945,5504.661312
6354,62.56252,45289.33,30,4,194.9882,5784.798117
6355,42.64008,17055.76,34,3,147.4713,3948.148041
6356,71.79316,16584.87,88,0,124.9781,5921.002929
6357,71.41919,11327.01,18,1,204.9634,6430.118112
6358,69.32269,48137.72,53,0,152.4742,6410.828016
6359,67.4011,79298.31,64,2,152.4579,6322.394651
6360,46.37208,45572.07,40,1,240.1149,4435.063306
6361,60.46139,51233.97,28,0,192.4404,5430.596567
6362,60.80077,47312.43,48,3,117.4835,5311.260793
6363,65.32231,20477.49,63,1,187.4974,6228.197573
6364,71.1184,26141.69,44,1,207.6094,6377.657916
6365,71.89548,16382.76,61,0,139.9512,6510.261516
6366,57.18666,19153.88,47,0,207.6094,5195.500799
6367,53.4946,13463.55,61,0,175.0062,5083.028968
6368,65.44679,26369.97,43,2,232.6228,6116.195461
6369,46.30752,32183.92,86,1,127.475,3866.67814
6370,55.94357,46037.64,81,0,147.4421,4719.805869
6371,71.51954,38143.8,41,0,230.1051,6397.453541
6372,62.88109,47658.35,57,1,137.4684,5470.575506
6373,66.41154,21355.46,42,5,192.4885,5872.762953
6374,66.07472,78080.83,77,0,217.4725,5819.356258
6375,48.98746,27400.85,46,1,142.4827,4786.931622
6376,63.43732,52053.5,74,0,195.0062,5527.711581
6377,50.62544,85485.62,86,1,115.0021,4203.629126
6378,44.59308,56497.63,46,3,182.4608,4176.013803
6379,66.31632,63252.08,45,4,225.1457,6741.094654
6380,62.25247,5609.56,36,7,182.4608,5696.625474
6381,60.91248,79846.11,73,0,240.1149,5487.492711
6382,44.58913,33211.59,60,0,222.65,4233.959568
6383,49.26183,102544.2,69,0,129.9483,4630.380688
6384,52.68582,39464.48,81,1,210.1518,4878.104493
6385,65.67297,16044.85,86,0,117.4872,5761.616471
6386,45.29142,39231.3,63,0,162.5005,4021.274223
6388,64.31881,83330.44,35,1,207.4673,5834.02568
6389,50.30252,29077.39,71,1,222.6609,4719.932145
6390,67.89706,39184.05,49,1,222.6143,6609.12279
6391,63.28097,26393.06,38,4,114.9728,5414.545503
6392,67.32753,11786.95,30,8,275.1198,6451.646223
6393,64.48925,24707.03,30,0,112.4551,5345.265159
6394,68.10386,4108.64,61,1,165.0113,6071.213666
6395,51.60111,8916.93,32,2,255.1555,5033.827918
6396,48.52168,40057.31,49,0,127.4601,4486.430136
6397,53.63969,29056.86,71,0,129.9483,4982.535602
6398,47.17599,25676.69,78,2,127.4421,4404.023519
6399,51.45585,50199.18,65,4,125.0073,4442.819177
6400,49.30109,48844.65,21,3,114.9509,4812.411802
6401,49.60599,65592.66,37,0,159.9875,4254.289639
6402,60.15131,15745.22,36,2,190.127,6024.749674
6403,47.98376,24072.79,61,1,82.49655,4079.477384
6404,69.56294,32663.78,51,0,202.65,6770.315596
6405,64.78357,38833.39,71,2,157.4698,5372.80048
6407,66.3094,80087.23,85,1,82.49655,5420.067412
6408,66.34756,23874.86,20,3,182.49,6033.438284
6409,60.95034,31973.73,58,1,154.9618,5824.155057
6410,52.38554,49511.19,47,1,222.65,4993.241423
6411,62.26072,11791.97,19,0,149.9928,5855.929799
6412,64.67817,31430.08,84,4,137.4684,5621.654767
6413,56.57319,5411.4,76,4,210.138,5271.605896
6414,39.1168,43388.31,45,1,194.9663,4072.167583
6415,59.95075,45035.77,25,1,255.1198,6061.603654
6416,65.91841,22431.45,24,4,142.5007,6277.33482
6417,61.19826,14242.01,75,0,192.4705,5244.846457
6418,64.46737,38469.46,32,8,190.1737,6200.818914
6419,61.9981,21248.31,48,2,139.965,5884.305654
6420,68.30662,121444.9,35,4,159.9349,6101.654993
6421,67.86743,42883.22,77,0,139.9979,5799.405302
6422,67.77528,13948.49,57,0,210.127,6105.525987
6423,50.073,16960.17,25,3,182.4676,4672.740002
6424,64.53,36835.17,84,0,175.1331,5675.888405
6425,59.74092,10560.99,50,0,117.4858,5218.637314
6426,68.60052,5911.41,26,2,104.9643,6174.634632
6427,58.46636,27784.38,49,1,222.6326,5838.178564
6428,58.10315,28140.14,63,0,119.9568,5398.317847
6429,47.47601,15778.64,52,1,277.6513,4693.458553
6430,61.30152,27100.67,74,0,149.989,5328.929299
6431,60.22359,33727.33,52,1,210.1518,5637.867429
6432,71.77038,92696.47,43,4,134.9801,6188.322388
6433,58.7517,30605.32,55,1,182.49,5317.014241
6434,65.62921,46994.01,45,0,79.97886,5389.491157
6436,70.04547,9806.64,47,1,127.4738,6450.493796
6437,64.25103,70150.34,55,2,107.482,5880.656131
6438,61.67482,28833.12,49,2,139.9512,5773.715899
6439,58.70772,47512.7,49,1,139.9349,5543.326997
6440,67.55012,73479.87,60,3,154.9755,6500.761531
6441,67.28603,30403.75,49,1,162.4526,5954.978524
6442,50.86377,13728.71,34,0,117.472,4415.844265
6443,66.30503,110391.6,52,0,179.9656,5674.466677
6444,55.67304,40281.89,57,7,245.1283,5861.769044
6445,58.7814,87747.16,77,0,129.9915,5473.599849
6446,56.79978,6193.94,31,1,137.4686,4911.905543
6447,49.95803,40204.1,40,0,172.4579,4543.825133
6448,46.25154,27301.4,70,2,174.9768,4552.057718
6449,62.08441,42433.77,52,0,182.4653,5465.207911
6450,48.38433,17440.08,62,0,222.6326,4985.725486
6451,70.71967,6096.89,66,0,172.4404,6512.990012
6452,63.4041,42090.01,57,2,114.9658,5389.076144
6453,68.17558,23446.13,73,3,112.4551,5680.973666
6455,68.78168,40143.6,69,4,92.5018,5859.681153
6456,71.60926,37658.41,49,0,104.9629,6109.236207
6457,65.05715,21929.84,56,0,107.482,5799.574085
6458,69.21008,38126.15,51,1,204.9797,6015.112937
6459,67.61857,63733.76,74,0,255.1198,6545.503926
6460,55.74968,84100.24,37,1,152.466,4912.337528
6461,62.12094,24771.21,81,3,200.1185,5951.449014
6462,62.43504,30122.01,46,2,92.45514,5681.838688
6463,50.89196,102322.6,88,3,210.127,4665.805714
6464,55.22194,55110.25,36,3,137.4392,4901.470822
6465,57.01834,12071.22,37,0,124.9643,4714.487291
6466,58.01836,16897.14,75,5,242.6326,5472.923809
6467,47.69242,20706.94,53,1,159.9349,4214.148669
6468,60.88203,32891.71,81,2,197.6288,5495.323342
6470,68.03515,59138.75,29,0,187.4673,6540.915805
6471,59.15346,11374.3,73,4,129.9483,5503.849666
6472,67.73639,15422.66,61,3,222.6326,6667.024092
6473,45.72931,34567.24,61,0,182.4653,4013.312414
6474,60.6238,56960.58,82,0,127.4738,5450.67953
6475,66.60339,5277.14,26,3,134.9509,5717.95214
6476,60.4218,41795.89,39,3,182.447,5332.826382
6477,69.02836,35669.12,23,1,174.9882,6658.685288
6478,68.3716,81934.59,32,4,172.4705,6510.228805
6479,55.49975,39250.53,26,2,192.4885,5021.065195
6480,44.72714,47986.4,85,3,164.9647,4384.720336
6481,54.28015,21977.29,35,0,210.138,5047.950436
6482,70.85122,23707.75,46,7,129.9778,6616.596671
6483,44.60033,37990.93,26,5,242.6106,4966.413605
6484,70.2223,48459.16,56,2,217.4725,6289.621165
6485,48.25953,112097.3,31,3,182.4433,4843.627918
6486,66.57869,10542.11,71,0,184.9634,6289.493619
6487,55.09779,7330.64,62,1,137.4684,4769.381102
6488,64.5515,57760.15,74,1,114.9728,5312.093214
6489,62.81303,27947.45,78,8,197.6288,5895.142664
6490,68.47895,35207.1,28,3,277.6375,6520.882525
6491,71.30636,35242.17,38,0,120.0035,6233.777957
6492,55.15375,17176.02,55,3,172.4404,5413.024984
6493,59.92546,1943.56,43,0,147.4421,5170.661902
6494,71.82981,25163.87,24,2,177.4945,6873.906816
6495,70.44254,6385.6,66,1,232.6228,6372.288678
6496,57.83255,31717.01,73,4,114.9658,4937.838244
6497,63.66597,55493.0,19,0,240.1149,5843.100552
6498,68.61371,33352.93,28,1,157.4836,5959.938845
6499,66.38881,48134.77,67,1,230.1051,6008.707062
6500,62.19865,34617.96,43,4,127.4586,5527.897933
6501,65.62879,31461.9,34,1,172.4404,6278.608691
6502,68.55374,23469.83,86,0,154.9919,6232.543979
6503,54.68209,15247.84,19,2,127.4421,5294.782338
6504,63.5876,41944.34,85,1,129.9598,5770.223241
6505,67.43143,29981.69,31,2,159.9349,5934.434665
6506,69.04134,21430.34,60,0,152.4742,6282.538237
6507,51.43223,19662.72,83,0,290.1604,4889.524005
6508,58.65834,24901.05,39,1,232.624,5862.86904
6510,54.61729,35713.16,85,3,222.65,5066.033383
6511,52.55441,41639.69,28,8,147.4783,4767.338494
6513,54.26219,61647.47,85,0,104.9923,4578.436559
6514,39.65071,47386.49,65,2,114.9509,3764.349824
6515,57.48138,61676.36,30,2,147.4783,5062.064883
6517,64.02167,60981.45,62,0,242.6326,5806.466997
6518,47.32828,6961.83,30,1,194.9581,4453.928623
6519,52.83052,84595.21,70,1,154.9919,5109.745716
6520,42.83737,5960.43,68,1,137.4392,3673.166054
6521,42.82228,38678.23,40,5,137.4686,3860.25038
6522,64.99919,33311.0,77,0,139.9678,5527.078856
6523,60.09896,24491.2,38,0,162.4689,5280.797475
6524,59.12578,32499.82,23,3,162.497,5760.882737
6525,55.62195,51434.21,39,4,127.4887,4957.154591
6526,45.30473,9970.03,84,2,149.9778,3913.652398
6527,70.54775,52509.41,65,7,140.0342,6261.334731
6529,60.53871,6790.51,42,4,127.482,5267.174112
6530,58.12363,54499.0,46,2,182.4676,5232.754859
6531,37.5471,8705.1,22,4,267.6427,4460.286319
6532,69.91537,26489.38,49,4,222.6326,6915.693645
6533,60.10344,50514.83,76,7,225.1457,6175.687641
6534,50.45458,62567.3,34,1,149.9447,4894.222619
6535,56.7448,53953.4,71,4,232.6378,5727.284488
6536,54.78319,18556.55,45,4,149.9913,4976.840428
6537,47.1164,2047.66,72,0,192.4404,4192.87684
6538,69.10177,74459.99,83,3,192.4404,6003.545722
6539,62.09112,22392.05,61,6,92.5018,5399.269987
6540,36.7649,46584.48,85,3,240.1149,3514.848918
6541,66.77022,16709.84,75,5,192.4404,5947.355869
6542,69.76806,79331.78,44,1,132.466,6451.51695
6543,40.87895,25035.79,30,1,174.9699,4194.277707
6544,56.69865,32022.13,47,0,187.4847,5105.658715
6545,60.18695,15801.36,66,0,139.9512,5534.496573
6546,61.44671,44495.59,23,7,212.6695,6093.079399
6547,48.57121,23662.64,63,1,192.4885,4218.975069
6548,47.23415,50627.61,62,6,245.175,4841.832156
6549,61.62569,23799.35,79,0,222.6792,5639.554704
6550,52.55226,2374.07,87,1,222.6143,5180.160828
6551,56.04565,34352.13,53,2,127.4783,5282.510146
6552,42.43922,59646.13,32,0,192.4567,3850.216289
6553,50.02343,8137.98,58,1,174.9882,4904.424094
6554,52.5986,11450.5,36,2,149.9447,5141.180261
6555,70.95714,99108.6,64,2,162.4538,6557.961131
6556,70.52836,27782.86,59,3,210.1518,6473.783327
6557,70.31796,11273.45,54,2,144.9607,5877.690105
6558,53.77815,82551.97,67,0,132.4798,5163.021507
6559,63.29423,95454.27,77,0,220.1149,6035.974102
6560,52.36353,27885.38,66,0,182.4433,5055.080442
6561,61.11318,35175.65,80,0,132.466,5640.593251
6562,66.72045,50766.63,45,3,262.6106,6241.530828
6563,61.24602,18056.75,67,1,210.127,5521.477482
6564,53.83688,64333.09,73,1,107.4806,4633.252261
6565,56.86558,6587.88,63,2,222.6792,5410.603621
6566,38.34208,66543.75,30,4,204.9496,3692.038737
6567,43.76523,21495.16,33,3,242.6281,4413.16902
6568,55.72148,41144.01,20,4,204.961,5265.888272
6569,67.76235,5225.27,73,0,114.9658,5632.15471
6570,46.23103,47620.86,58,4,179.9476,4194.479859
6571,49.22513,55588.22,65,1,204.9634,4457.488637
6572,58.29773,38188.95,59,3,149.9845,5256.320982
6573,47.67299,83714.62,42,3,102.4746,4114.377391
6574,60.36626,10056.65,32,0,139.9678,5295.005642
6575,66.83431,32605.98,68,3,287.6427,6264.921287
6576,63.097,5881.96,24,8,172.4555,5826.009497
6577,61.32236,14890.08,43,2,172.4624,5494.745121
6578,65.0017,47509.48,39,1,172.4624,5778.552531
6579,62.03561,15659.82,60,6,172.4441,5524.694912
6581,63.21825,14328.24,86,1,107.4806,5359.319798
6582,64.31709,85374.14,51,0,124.9781,5429.739241
6583,61.3942,17085.1,78,2,184.9634,5856.252247
6584,64.395,9355.0,37,0,204.9797,5635.691786
6585,67.86102,12182.47,35,3,152.4579,6485.945142
6586,55.00463,60320.53,61,3,149.9598,4876.001451
6587,50.61987,41735.26,55,4,147.4738,4429.146624
6588,64.01062,16415.89,81,3,172.4871,5678.090395
6589,61.41438,12857.68,44,0,137.4872,5219.170675
6591,48.37971,24984.03,83,0,207.6094,4308.793771
6592,71.80759,65362.29,82,2,144.9607,5990.230977
6593,71.60143,28833.31,85,0,182.4676,6100.606692
6595,56.46532,22872.44,43,3,119.9568,5469.097733
6596,57.62771,19419.61,27,1,129.9483,5437.296776
6597,70.83916,31430.73,66,3,129.9483,6453.516809
6598,63.75133,9637.35,33,3,139.9349,6117.671345
6599,69.4907,15266.39,20,1,240.1149,6394.925559
6600,62.54412,10630.8,41,0,162.4526,5561.88036
6601,56.24277,39487.91,74,3,242.6281,5301.12684
6602,57.31296,20498.13,21,2,194.9768,5166.505296
6603,68.99972,9237.06,73,0,184.9496,6353.433378
6604,60.50578,11910.62,55,1,139.9349,5718.03878
6605,68.16171,15629.36,55,2,139.9568,5943.852289
6606,54.66546,25006.29,46,1,172.4742,4767.800579
6607,70.76841,16955.9,38,2,207.4673,6336.386835
6608,54.22191,14517.86,37,0,157.4836,4720.413829
6609,44.97976,64891.95,54,2,177.6508,4309.116061
6610,38.7682,3867.46,88,3,235.1372,4194.161012
6611,70.91142,21002.95,59,3,179.9476,6100.38844
6612,63.27825,31193.63,19,8,159.9476,6169.677579
6614,65.57158,98862.21,27,1,179.9476,5788.48609
6615,43.20929,37634.23,43,1,167.4564,3755.734311
6616,68.7415,6060.42,76,0,175.1331,6000.14462
6617,63.12959,54980.0,77,1,220.1323,5652.969156
6618,63.9916,23283.91,80,0,232.6378,6215.478436
6619,52.41439,14560.64,55,0,275.1198,4901.452536
6620,66.58209,31833.15,61,2,124.9781,5644.111425
6621,58.52409,23522.42,53,0,149.9483,4981.220406
6622,65.62722,24105.02,30,2,172.4624,5890.098766
6623,52.9098,17715.03,51,2,240.1149,4918.416016
6624,57.87826,92344.97,70,1,139.965,5361.534076
6625,63.41268,25276.81,81,1,159.9476,5848.038669
6626,65.85442,61660.72,76,3,124.9643,5402.984208
6627,51.54386,48089.17,64,1,192.4404,4565.61325
6628,66.91238,53761.21,64,0,184.9715,5826.681585
6629,71.27703,9099.98,54,1,152.4624,6657.053711
6630,61.78631,23083.13,74,3,172.4555,5483.045236
6632,55.59681,19075.4,21,3,149.9913,5091.409521
6633,37.11912,12894.26,32,1,92.5018,3208.1605
6634,70.70213,53540.15,80,6,255.1555,6611.742363
6635,70.36489,33028.84,79,4,162.4676,6602.646284
6636,36.24048,103499.7,71,5,222.65,3667.746982
6637,45.55911,94733.63,71,0,137.4698,4149.514153
6638,68.86592,19300.49,41,0,159.9656,6333.859497
6639,57.0263,35619.3,68,1,255.1372,5280.699717
6640,64.92702,28411.98,55,2,149.9598,5677.907968
6641,69.53494,17315.37,66,2,169.9378,6038.193062
6642,61.96931,23927.18,30,1,217.484,5655.54142
6643,65.09908,46453.81,52,1,164.9853,6195.495314
6644,61.79083,14489.85,42,0,262.6106,5708.03691
6645,54.97349,7873.98,40,3,137.4684,4892.895989
6646,62.34755,47364.6,35,0,252.6378,5814.813682
6647,59.25503,13887.89,70,0,149.9928,5360.153324
6648,60.29534,22602.97,52,0,220.1323,5471.917998
6650,65.65204,32900.92,58,2,222.6281,6507.269955
6651,53.34051,74294.77,81,4,104.9923,4639.169217
6652,59.29365,7947.46,33,1,104.9781,5521.423515
6653,64.89527,31785.21,51,3,187.4974,6294.11967
6654,63.61158,78661.48,77,2,159.983,5364.283551
6655,39.95689,7012.42,57,0,182.4653,3635.733881
6656,55.90619,15059.8,57,4,262.6106,5299.821269
6657,48.26544,12271.73,37,2,134.9509,4148.530189
6658,62.30892,48722.63,69,4,149.9483,5409.075897
6659,50.47725,38810.68,40,1,275.1336,4950.568297
6660,57.07682,9467.17,35,1,114.9509,5259.782716
6661,63.06198,123991.0,84,1,262.6106,5705.273815
6662,59.63287,51474.72,36,1,202.65,6036.630597
6663,55.50261,31557.0,37,2,159.9476,5374.949556
6664,56.61898,19869.05,31,4,159.965,5065.07831
6665,61.37983,89705.73,70,2,175.1331,5478.186769
6666,50.63449,77599.57,58,0,182.4653,4507.354465
6667,55.61318,10529.16,67,0,114.9658,4656.349658
6668,68.04207,13964.89,57,3,149.9741,6294.844556
6669,56.08175,38727.07,26,0,184.961,5566.092166
